,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
,,flug,fldg,fnetg,i,flug,fldg,fnetg
pressure,level,,,,,,,
0.140271,18,-32.71931,0.000141834,-32.719167999999996,11,-32.727765999999995,0.00010399642,-32.727662
0.19676,19,-32.719291999999996,0.00021960347999999997,-32.719073,11,-32.727757000000004,0.00016093375,-32.727596000000005
0.275997,20,-32.719260999999996,0.00033780292999999997,-32.718924,11,-32.727740999999995,0.00024725874,-32.727494
0.3871,21,-32.719209,0.00051661457,-32.718692,11,-32.727714,0.00037753913,-32.727336
0.5431,22,-32.719120000000004,0.0007837022,-32.718336,11,-32.727667,0.00057430182,-32.727092999999996
0.7617,23,-32.719004999999996,0.001125893,-32.717878999999996,11,-32.72761,0.00083778547,-32.726772
1.0685,24,-32.718906,0.0014820623,-32.717424,11,-32.727571000000005,0.0011278745,-32.726442999999996
1.4988,25,-32.718843,0.0018246557000000001,-32.717017999999996,11,-32.727565999999996,0.0014238839000000002,-32.726141999999996
2.1024,26,-32.718824,0.0021498278,-32.716674,11,-32.727604,0.0017219109,-32.725882
2.949,27,-32.718858000000004,0.0024551781,-32.716403,11,-32.727692,0.0020197206,-32.725671999999996
4.1366,28,-32.718956,0.0027406505,-32.716215000000005,11,-32.727841,0.0023147282,-32.725526
5.8025,29,-32.719127,0.0030231403000000002,-32.716104,11,-32.728061,0.0026200282,-32.725441
8.1392,30,-32.719388,0.0033367055,-32.716051,11,-32.728372,0.0029626645,-32.72541
11.417,31,-32.719771,0.0037096584000000004,-32.716060999999996,11,-32.728808,0.0033647366,-32.725444
16.0147,32,-32.720326,0.0041653469,-32.716161,11,-32.729416,0.0038417334,-32.725574
22.464,33,-32.721123999999996,0.0047417661,-32.716383,11,-32.730263,0.0044212955,-32.725842
31.5105,34,-32.722295,0.0055558343000000005,-32.716739000000004,11,-32.731466999999995,0.0051940855,-32.726273
44.2001,35,-32.724058,0.0068326841,-32.717226000000004,11,-32.733208000000005,0.006324696800000001,-32.726883
62.0,36,-32.726737,0.0088528599,-32.717884000000005,11,-32.735912,0.0081308389,-32.727781
85.775,37,-32.730613,0.011851478,-32.718762,11,-32.739948999999996,0.010911131999999999,-32.729038
109.55,38,-32.734761,0.01507793,-32.719683,11,-32.744263000000004,0.013952637,-32.730311
133.325,39,-32.73911,0.018385464,-32.720725,11,-32.748711,0.017089391000000002,-32.731621000000004
157.1,40,-32.743613,0.021691692000000002,-32.721921,11,-32.753153999999995,0.020186207,-32.732968
180.875,41,-32.748249,0.024993807000000003,-32.723256,11,-32.757593,0.023249225,-32.734344
204.65,42,-32.753006,0.028292169,-32.724714,11,-32.76205,0.026299582999999998,-32.735751
228.425,43,-32.757872,0.031587111,-32.726285,11,-32.766638,0.029414667999999998,-32.737223
252.2,44,-32.762839,0.034878859,-32.727959999999996,11,-32.771386,0.032615427999999995,-32.738771
275.975,45,-32.7679,0.038168962,-32.729731,11,-32.77626,0.035878754,-32.740381
299.75,46,-32.773065,0.04149425,-32.731571,11,-32.781245,0.039218585,-32.742026
323.525,47,-32.778439,0.045118992000000004,-32.73332,11,-32.786426,0.042871321,-32.743555
347.3,48,-32.784149,0.049466882000000004,-32.734683000000004,11,-32.791837,0.047162707000000005,-32.744673999999996
371.075,49,-32.790203000000005,0.054807601,-32.735396,11,-32.79752,0.052368245,-32.745152000000004
394.85,50,-32.796537,0.061265107,-32.735271999999995,11,-32.803465,0.05865424599999999,-32.744811
418.625,51,-32.803079,0.068947888,-32.734131,11,-32.809571999999996,0.066100511,-32.743471
442.4,52,-32.809749,0.077961589,-32.731788,11,-32.815717,0.074741041,-32.740976
466.175,53,-32.816465,0.08840686800000001,-32.728058000000004,11,-32.821872,0.08473411300000001,-32.737138
489.95,54,-32.823139000000005,0.10037704,-32.722762,11,-32.827985,0.096232496,-32.731753000000005
513.725,55,-32.829679999999996,0.11395472,-32.715725,11,-32.833991,0.10936686,-32.724624
537.5,56,-32.836,0.12920761,-32.706792,11,-32.839714,0.12400332,-32.715711
561.275,57,-32.842012,0.14618365,-32.695828000000006,11,-32.845113,0.14025911,-32.704854
585.05,58,-32.847635,0.16490649,-32.682728999999995,11,-32.850138,0.15822701,-32.691911
608.825,59,-32.852799,0.18537197,-32.667427,11,-32.85474,0.17797077,-32.676769
632.6,60,-32.857448,0.20754687,-32.649901,11,-32.858877,0.19952154,-32.659355
656.375,61,-32.861536,0.23137174,-32.630164,11,-32.862487,0.22273856,-32.639749
680.15,62,-32.865033000000004,0.25676334,-32.608270000000005,11,-32.865541,0.24748708,-32.618054
703.925,63,-32.86792,0.28363222,-32.584288,11,-32.868033000000004,0.27373132,-32.594301
727.7,64,-32.870186,0.31188669,-32.5583,11,-32.86996,0.30142916,-32.568531
751.475,65,-32.871823,0.34144007,-32.530383,11,-32.871321,0.33053814,-32.540783000000005
775.25,66,-32.872825,0.37221222,-32.500612,11,-32.872116,0.36101778,-32.511098
799.025,67,-32.873187,0.40412626,-32.469060999999996,11,-32.872344,0.39282602,-32.479518
822.8,68,-32.872916,0.43709323,-32.435823,11,-32.872015000000005,0.42580263,-32.446213
846.575,69,-32.872046000000005,0.47097249,-32.401073,11,-32.871168,0.45978714,-32.411381
870.35,70,-32.870678000000005,0.5054977,-32.36518,11,-32.869903,0.49453625,-32.375367
894.125,71,-32.869017,0.54021947,-32.328796999999994,11,-32.868398,0.52963215,-32.338766
917.9,72,-32.867337,0.57458702,-32.292749,11,-32.866896000000004,0.56453533,-32.30236
941.675,73,-32.865873,0.60815407,-32.257719,11,-32.865602,0.59878607,-32.266816
965.45,74,-32.864761,0.64068907,-32.224072,11,-32.864628,0.63212658,-32.232501
989.225,75,-32.864055,0.67212661,-32.191928000000004,11,-32.864017,0.6644485,-32.199569
1013.0,76,-32.863766999999996,0.70248213,-32.161284,11,-32.86377,0.69573545,-32.168034999999996
