,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.3871,21,-14.143868,0.48711424,-13.656754000000001,11,-13.926356,0.50485326,-13.421503
0.5431,22,-14.108504,0.62352854,-13.484975,11,-13.889971,0.65282333,-13.237148000000001
0.7617,23,-14.035971,0.78058978,-13.255381,11,-13.818235999999999,0.81301486,-13.005221
1.0685,24,-13.942642999999999,0.93658168,-13.006062,11,-13.726341,0.95200612,-12.774335
1.4988,25,-13.836882000000001,1.0986606,-12.738221000000001,11,-13.621748,1.0838905,-12.537858
2.1024,26,-13.717747,1.2793841000000001,-12.438363,11,-13.502401999999998,1.2576528999999999,-12.244749
2.949,27,-13.586707,1.4865874,-12.10012,11,-13.370219,1.4969742,-11.873244999999999
4.1366,28,-13.457502999999999,1.7296608,-11.727843,11,-13.237891000000001,1.7807683999999997,-11.457123
5.8025,29,-13.34384,2.0360737,-11.307766,11,-13.119257999999999,2.0841654999999997,-11.035093
8.1392,30,-13.235225,2.4481729,-10.787052000000001,11,-13.002933,2.4807033,-10.52223
11.417,31,-13.124217000000002,2.9833993999999997,-10.140817,11,-12.882627000000001,3.0909786,-9.7916483
16.0147,32,-13.030225,3.6401220999999997,-9.390103100000001,11,-12.780378,3.929522,-8.8508564
22.464,33,-13.024134,4.4221195,-8.602014,11,-12.77174,4.8481497000000005,-7.9235899000000005
31.5105,34,-13.14115,5.4032014,-7.737948299999999,11,-12.899465,5.8260677,-7.0733973
44.2001,35,-13.315667000000001,6.6376369,-6.678030499999999,11,-13.090996,7.1254775,-5.9655185
62.0,36,-13.516805999999999,8.004516,-5.512289900000001,11,-13.308966,8.770741699999999,-4.538224400000001
85.775,37,-13.692998000000001,9.3114603,-4.381537799999999,11,-13.500707,10.258979,-3.2417279999999997
109.55,38,-13.768439,10.239343,-3.529096,11,-13.582123999999999,11.051354,-2.5307705
133.325,39,-13.788262,10.864399,-2.9238630000000003,11,-13.600819,11.440946,-2.1598735000000002
157.1,40,-13.810476000000001,11.29172,-2.5187554,11,-13.62159,11.671878,-1.9497118999999998
180.875,41,-13.838915,11.621486,-2.2174287,11,-13.648335999999999,11.878835,-1.7695003
204.65,42,-13.875805,11.885825,-1.9899798999999998,11,-13.682706,12.079742,-1.6029641000000001
228.425,43,-13.92495,12.102011,-1.8229392,11,-13.727293,12.273347,-1.4539461
252.2,44,-13.995075,12.28121,-1.7138646,11,-13.786901,12.454345,-1.3325559
275.975,45,-14.12894,12.432458,-1.6964820999999999,11,-13.899939000000002,12.620744,-1.2791944
299.75,46,-14.509701000000002,12.592609,-1.9170921000000003,11,-14.268339000000001,12.804182,-1.4641563999999998
323.525,47,-15.203965,12.962553999999999,-2.2414107999999997,11,-14.973310999999999,13.214258,-1.7590523999999998
347.3,48,-16.019876,13.659175,-2.3607014,11,-15.810657999999998,13.958452,-1.8522058000000001
371.075,49,-16.834788,14.517235000000001,-2.3175524,11,-16.646023,14.847351000000002,-1.7986721999999997
394.85,50,-17.637429,15.402994,-2.2344346,11,-17.467295,15.745769000000001,-1.7215261999999998
418.625,51,-18.426222,16.290274,-2.1359482999999995,11,-18.272879999999997,16.637394,-1.6354853
442.4,52,-19.199758,17.169726,-2.0300319,11,-19.061065,17.517085,-1.5439808000000002
466.175,53,-19.956219,18.035638,-1.9205805,11,-19.832245999999998,18.379167000000002,-1.4530794
489.95,54,-20.693162,18.883733,-1.8094292,11,-20.58209,19.221592,-1.3604979
513.725,55,-21.407534,19.710093,-1.6974407999999999,11,-21.308222,20.03855,-1.2696721000000002
537.5,56,-22.095526,20.51083,-1.5846954,11,-22.007320999999997,20.827394,-1.1799273000000001
561.275,57,-22.752999,21.281606,-1.4713937,11,-22.675235,21.583979,-1.0912559
585.05,58,-23.375766,22.017912,-1.3578543,11,-23.307648,22.304117,-1.0035312
608.825,59,-23.960210999999997,22.715242,-1.244969,11,-23.900170000000003,22.983660999999998,-0.91650971
632.6,60,-24.504113,23.369643,-1.1344695,11,-24.452543,23.618354999999998,-0.8341881
656.375,61,-25.007051,23.978551,-1.0284993,11,-24.962324,24.208342000000002,-0.75398151
680.15,62,-25.470423999999998,24.54126,-0.92916411,11,-25.432029,24.751257,-0.6807719
703.925,63,-25.89714,25.059126000000003,-0.838014,11,-25.864929,25.249551999999998,-0.61537672
727.7,64,-26.290956,25.535224,-0.75573231,11,-26.265046,25.706827,-0.55821818
751.475,65,-26.655329,25.973801,-0.68152872,11,-26.635993,26.127710999999998,-0.50828209
775.25,66,-26.992021,26.379162,-0.61285844,11,-26.979544,26.516744,-0.46279995
799.025,67,-27.298795000000002,26.754346,-0.54444898,11,-27.293339000000003,26.877021999999997,-0.41631702
822.8,68,-27.564858,27.09887,-0.46598797,11,-27.566232,27.208058,-0.35817392
846.575,69,-27.765216,27.403961,-0.36125592,11,-27.771615,27.500709999999998,-0.27090557
870.35,70,-27.865161999999998,27.64586,-0.21930119,11,-27.876494,27.729545,-0.14694912
894.125,71,-27.846569,27.788444000000002,-0.058125102000000005,11,-27.859521,27.860411,0.00089049611
917.9,72,-27.730145,27.809071999999997,0.078927042,11,-27.741567,27.867857,0.12629046
941.675,73,-27.557915,27.723615999999996,0.16570095,11,-27.567651,27.768126000000002,0.2004744
965.45,74,-27.363996999999998,27.571982000000002,0.20798485,11,-27.369628999999996,27.604449,0.23481997
989.225,75,-27.168557,27.388478999999997,0.21992222,11,-27.171309,27.408875,0.23756647
1013.0,76,-27.037219,27.192379,0.15516006,11,-27.03722,27.204255,0.16703538
