,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD
22.464,33,-26.44064024,0.0025728580659099996,-26.438067020000002,-26.447703999999998,0.0022535119,-26.445451000000002
31.5105,34,-26.4408781,0.0031899850824900003,-26.43768816,-26.447985,0.0028280288,-26.445157000000002
44.2001,35,-26.441221029999998,0.00411795197724,-26.437103679999996,-26.448376,0.003666463,-26.444709999999997
62.0,36,-26.44170895,0.0055250993741999994,-26.436183619999998,-26.448936,0.0049367994,-26.443998999999998
85.775,37,-26.4423725,0.0075398105945,-26.43483232,-26.449704999999998,0.006777914300000001,-26.442927
109.55,38,-26.44305554,0.0096547634047,-26.43340113,-26.450495,0.0087222141,-26.441771999999997
133.325,39,-26.44377942,0.0118274762749,-26.431951419999997,-26.451317,0.010722782,-26.440595000000002
157.1,40,-26.444844640000003,0.014830059656600001,-26.43001437,-26.452495000000003,0.013480727,-26.439014
180.875,41,-26.446330870000004,0.018743263090600003,-26.427587699999997,-26.454096999999997,0.017084678,-26.437012
204.65,42,-26.448351170000002,0.023698355589999994,-26.42465269,-26.456229999999998,0.021682873,-26.434547
228.425,43,-26.45086737,0.029442717437999998,-26.42142442,-26.458861,0.027099332,-26.431760999999998
252.2,44,-26.453932669999997,0.035953626317,-26.41797927,-26.462038,0.033343326,-26.428694
275.975,45,-26.45768145,0.043359720095,-26.41432163,-26.465877000000003,0.040533092,-26.425344
299.75,46,-26.46225952,0.051845115851,-26.41041415,-26.470496999999998,0.04883639,-26.42166
323.525,47,-26.46772412,0.062101656921999995,-26.405623000000002,-26.475952000000003,0.058896997,-26.417054999999998
347.3,48,-26.47402485,0.075432485134,-26.39859311,-26.482193,0.071866706,-26.410326
371.075,49,-26.48108447,0.09305808053999999,-26.388026980000003,-26.489188000000002,0.088953231,-26.400235
394.85,50,-26.490894899999997,0.12178790900999999,-26.369107427000003,-26.498959999999997,0.11694314,-26.382016999999998
418.625,51,-26.505154749999996,0.16951077327,-26.335644793,-26.513199,0.16377892,-26.349420000000002
442.4,52,-26.52462486,0.24180413751,-26.282820713,-26.532594,0.23494265,-26.297651000000002
466.175,53,-26.54983076,0.34323752919,-26.206592871999998,-26.557681,0.3349474,-26.222734000000003
489.95,54,-26.58095977,0.4768133135,-26.104146705,-26.588641,0.46671307,-26.121928
513.725,55,-26.617852720000002,0.6440218864,-25.973831160999996,-26.625328000000003,0.63206369,-25.993264
537.5,56,-26.659992529999997,0.844974564,-25.815017735,-26.667021000000002,0.830762,-25.836259
561.275,57,-26.70650851,1.0785439821,-25.627964499,-26.712865999999998,1.0619448999999999,-25.650921
585.05,58,-26.756282340000002,1.3428420791999998,-25.413441129000002,-26.761769,1.3224312,-25.439338
608.825,59,-26.80800791,1.6351838196000001,-25.172824816800002,-26.812456,1.6073964,-25.205059
632.6,60,-26.860332260000003,1.952389488,-24.907943021,-26.863671000000004,1.9121726000000003,-24.951499
656.375,61,-26.91194901,2.290851296,-24.6210968353,-26.914038,2.2331335,-24.680904
680.15,62,-26.96166102,2.646727031,-24.3149333187,-26.962407000000002,2.568087,-24.39432
703.925,63,-27.008400130000002,3.0161489840000004,-23.992251791199998,-27.007781,2.9154447999999995,-24.092336
727.7,64,-27.05117804,3.39531575,-23.655861618899998,-27.049231,3.2729984,-23.776232
751.475,65,-27.08899842,3.7806716970000003,-23.3083262177,-27.085825,3.6377817,-23.448043
775.25,66,-27.1207552,4.169074549,-22.9516807013,-27.116529999999997,4.0063987999999995,-23.110131
799.025,67,-27.14507922,4.5575346969999995,-22.5875447297,-27.140065000000003,4.3751765,-22.764889
822.8,68,-27.16023408,4.943137888,-22.2170955748,-27.154753000000003,4.7408386,-22.413914000000002
846.575,69,-27.16426569,5.322480005,-21.8417852592,-27.158693,5.099702,-22.058991
870.35,70,-27.15602026,5.690271429,-21.4657483014,-27.150893,5.4463764999999995,-21.704517000000003
