,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.19676,19,-60.933384999999994,6.7224546e-05,-60.93331800000001,11,-41.095255,5.0414528e-05,-41.095205
0.275997,20,-60.933416,0.00013665012,-60.93328,11,-41.095265999999995,0.00010094484,-41.095165
0.3871,21,-60.933453,0.00027997012,-60.933173,11,-41.095269,0.00020393418,-41.095065000000005
0.5431,22,-60.933475,0.00057081626,-60.932905000000005,11,-41.095246,0.00041331392,-41.094833
0.7617,23,-60.933431999999996,0.00114727,-60.932285,11,-41.095147999999995,0.00084839561,-41.094299
1.0685,24,-60.933232999999994,0.0021835349,-60.93105,11,-41.094896999999996,0.0016605101999999999,-41.093236
1.4988,25,-60.93291,0.0035894195,-60.92932,11,-41.09453,0.0028089537,-41.091721
2.1024,26,-60.93263100000001,0.0050581013,-60.927572999999995,11,-41.094190000000005,0.0040957510999999995,-41.090094
2.949,27,-60.932487,0.00647021,-60.926017,11,-41.093951000000004,0.0054375439,-41.088514
4.1366,28,-60.932534,0.007797443,-60.924737,11,-41.093858000000004,0.0068003598,-41.087058
5.8025,29,-60.932828,0.0090464621,-60.923781999999996,11,-41.093951000000004,0.0081740703,-41.085777
8.1392,30,-60.933431999999996,0.010256224,-60.923176,11,-41.094272,0.0095671917,-41.084705
11.417,31,-60.934433,0.011473813999999999,-60.922959,11,-41.094881,0.010992148,-41.083889
16.0147,32,-60.935951,0.012727203999999999,-60.923224,11,-41.095863,0.012440993000000001,-41.083422
22.464,33,-60.938134,0.01404831,-60.924085999999996,11,-41.097322999999996,0.013916807,-41.083406
31.5105,34,-60.94120600000001,0.015549938999999999,-60.925656000000004,11,-41.099413,0.015508128999999999,-41.083905
44.2001,35,-60.945537,0.01739683,-60.92814,11,-41.102385,0.017367758,-41.085018
62.0,36,-60.951631000000006,0.019693532,-60.931937,11,-41.106594,0.019619226,-41.086974
85.775,37,-60.959793000000005,0.022435688999999998,-60.93735699999999,11,-41.112251,0.022299345,-41.089951
109.55,38,-60.96816999999999,0.025087698999999998,-60.943082,11,-41.118018,0.024899543,-41.093119
133.325,39,-60.976928,0.027814885,-60.949113,11,-41.123903999999996,0.027550188,-41.096353
157.1,40,-60.986034,0.03060221,-60.955431999999995,11,-41.129746999999995,0.030184251000000002,-41.099563
180.875,41,-60.99565,0.033578248,-60.962070999999995,11,-41.135745,0.032968829,-41.102776
204.65,42,-61.006434,0.037279592,-60.969154,11,-41.142153,0.036330087999999996,-41.105823
228.425,43,-61.019009,0.042389645999999996,-60.97661899999999,11,-41.149513,0.041019686,-41.108493
252.2,44,-61.033471999999996,0.049293649,-60.984178,11,-41.157734999999995,0.047402146,-41.110333000000004
275.975,45,-61.049772,0.058268256,-60.991504000000006,11,-41.166622,0.055720699000000005,-41.110901
299.75,46,-61.067831000000005,0.069577456,-60.998254,11,-41.175984,0.06622104,-41.109763
323.525,47,-61.087551,0.083477226,-61.004073999999996,11,-42.35114,2.0527372,-40.298403
347.3,48,-61.10881800000001,0.10021447,-61.008604000000005,11,-45.368840000000006,5.3412334,-40.027606
371.075,49,-61.131502000000005,0.12002491,-61.011477,11,-45.381189,5.356006400000001,-40.025182
394.85,50,-61.155460999999995,0.14312933,-61.012331999999994,11,-46.816716,6.5985565,-40.21816
418.625,51,-61.18053100000001,0.16971684,-61.010814,11,-46.830075,6.6182082,-40.211867
442.4,52,-61.206548,0.19995083,-61.006598,11,-55.088399,17.462207,-37.626191999999996
466.175,53,-61.233348,0.23396082,-60.999387,11,-59.427237,18.307074,-41.120163
489.95,54,-61.260765,0.27184876,-60.988916,11,-59.451983999999996,18.324479,-41.127505
513.725,55,-61.288637,0.31370583,-60.974931000000005,11,-59.477070999999995,18.344853,-41.132218
537.5,56,-61.316801,0.35962669,-60.957175,11,-59.50204599999999,18.368106,-41.13394
561.275,57,-61.345093000000006,0.40971261,-60.93538,11,-59.526838,18.394448999999998,-41.132389
585.05,58,-61.373343000000006,0.46406736,-60.909275,11,-59.551345999999995,18.424098,-41.127247
608.825,59,-61.401377000000004,0.52279506,-60.878581999999994,11,-59.575446,18.457267,-41.118179
632.6,60,-61.429019,0.58599731,-60.84302099999999,11,-59.598994999999995,18.494164,-41.104831
656.375,61,-61.45608299999999,0.65377119,-60.802312,11,-59.621731999999994,18.534816,-41.086915999999995
680.15,62,-61.482379,0.72620042,-60.756178000000006,11,-59.643432,18.579268,-41.064164
703.925,63,-61.507709,0.80336474,-60.70434399999999,11,-59.663945,18.627692,-41.036253
727.7,64,-61.531874,0.88534278,-60.646531,11,-59.683098,18.680260999999998,-41.002837
751.475,65,-61.554669999999994,0.97220241,-60.582467,11,-59.70071899999999,18.737131,-40.963588
775.25,66,-61.575892,1.0639901000000003,-60.511902,11,-59.716634,18.798433,-40.9182
799.025,67,-61.595347,1.1607016000000001,-60.434645999999994,11,-59.730669999999996,18.864268,-40.866402
822.8,68,-61.612878,1.2622282,-60.35065,11,-60.097663,24.513371,-35.584292
846.575,69,-61.628403000000006,1.3682876,-60.260116000000004,11,-60.44785400000001,25.601292,-34.846561
870.35,70,-61.64193100000001,1.4784305,-60.163501000000004,11,-60.457328000000004,25.665808,-34.79152
894.125,71,-61.653513000000004,1.592174,-60.061339000000004,11,-61.535385999999995,30.021851,-31.513534999999997
917.9,72,-61.663173,1.709154,-59.954018999999995,11,-61.587881,30.445190999999998,-31.14269
941.675,73,-61.670875,1.8291663,-59.841708999999994,11,-61.628612,30.875708000000003,-30.752905
965.45,74,-61.676536999999996,1.9521121,-59.724425,11,-61.657790000000006,31.312811,-30.344979
989.225,75,-61.68004200000001,2.0779465,-59.602095999999996,11,-61.675357,31.756197999999998,-29.919159999999998
1013.0,76,-61.681245999999994,2.2066496,-59.474596,11,-61.68125,32.205576,-29.475673999999998
