,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD
,,flug,fldg,fnetg,flug,fldg,fnetg
pressure,level,,,,,,
0.0,1,-25.978378,0.0,-25.978378,,,
1e-08,1,,,,-25.673231,1.2149015e-06,-25.673229
0.0006244,2,-25.978393,3.379861e-05,-25.978359,-25.673247,2.5086524e-05,-25.673222
0.0008759,3,-25.978399,4.7366541e-05,-25.978351999999997,-25.673253,3.478247e-05,-25.673219
0.0012286,4,-25.978407,6.6659162e-05,-25.978341,-25.673262,4.8667658e-05,-25.673214
0.0017234,5,-25.978419,9.4062501e-05,-25.978324,-25.673275,6.857059900000001e-05,-25.673206
0.0024174,6,-25.978434,0.00013282413,-25.978301000000002,-25.673293,9.7064576e-05,-25.673196
0.0033909,7,-25.978456,0.00018741110000000002,-25.978269,-25.673317,0.00013780455,-25.673179
0.0047565,8,-25.978486,0.00026382005,-25.978222,-25.673351,0.00019594508000000003,-25.673154999999998
0.006672,9,-25.978528,0.00036996606,-25.978157999999997,-25.673399,0.00027868779,-25.67312
0.0093589,10,-25.978586,0.00051602461,-25.978070000000002,-25.673465,0.00039601786,-25.673069
0.0131278,11,-25.978668,0.00071462178,-25.977954,-25.673559,0.00056156659,-25.672998
0.0184145,12,-25.978784,0.00098073222,-25.977803,-25.673692000000003,0.00079359345,-25.672898
0.0258302,13,-25.97895,0.0013310029,-25.977619,-25.673882,0.0011154265,-25.672766
0.0362323,14,-25.979192,0.0017823966,-25.977408999999998,-25.674157,0.0015555777999999999,-25.672601
0.0508234,15,-25.979557999999997,0.0023512363,-25.977207,-25.674563,0.0021467705,-25.672417000000003
0.0712906,16,-25.980117,0.003097183,-25.97702,-25.675164000000002,0.0029629819,-25.672202
0.1,17,-25.980928,0.004222875,-25.976705,-25.676015,0.004214527,-25.671801000000002
0.140271,18,-25.982023,0.0060193576,-25.976004,-25.677148000000003,0.0062096455,-25.670939
0.19676,19,-25.983457,0.0087290262,-25.974728,-25.678604999999997,0.0091752467,-25.66943
0.275997,20,-25.985265,0.012655572,-25.972609,-25.680404,0.01324103,-25.667163000000002
0.3871,21,-25.987398000000002,0.018258185,-25.96914,-25.682482,0.018536561,-25.663945000000002
0.5431,22,-25.989565,0.026343915,-25.963221,-25.68455,0.025660956000000002,-25.658889000000002
0.7617,23,-25.990486999999998,0.038385145,-25.952102,-25.685313,0.03634738,-25.648966
1.0685,24,-25.987178,0.05570186,-25.931476,-25.681718,0.052385630999999995,-25.629332
1.4988,25,-25.979129,0.075757466,-25.903371,-25.673319,0.071742695,-25.601576
2.1024,26,-25.969067000000003,0.09568113800000001,-25.873386,-25.662693,0.091622754,-25.571071
2.949,27,-25.957985,0.11642003,-25.841565,-25.650758,0.11247567,-25.538283
4.1366,28,-25.946178,0.13882712,-25.807351,-25.637655,0.13561848,-25.502036999999998
5.8025,29,-25.933953,0.16361624,-25.770336999999998,-25.623555,0.16230392,-25.461251
8.1392,30,-25.92139,0.19172359,-25.729667000000003,-25.608265,0.19334717,-25.414918
11.417,31,-25.908535999999998,0.22374456,-25.684792,-25.591749,0.22728778,-25.364461
16.0147,32,-25.896476,0.25930854,-25.637167,-25.575157,0.26137684,-25.313781
22.464,33,-25.888178,0.29819173,-25.589986,-25.562056,0.2932363,-25.268819
31.5105,34,-25.886032999999998,0.34372182,-25.542310999999998,-25.555441000000002,0.32551761,-25.229923
44.2001,35,-25.89126,0.40091538,-25.490345,-25.556706,0.36682875,-25.189877
62.0,36,-25.910227,0.47160191,-25.438625,-25.573341,0.42792007,-25.145421
85.775,37,-25.955719000000002,0.55591763,-25.399801,-25.6205,0.51459011,-25.10591
109.55,38,-26.018759,0.63954257,-25.379216,-25.689179,0.6068178,-25.082361
133.325,39,-26.095774,0.72758642,-25.368188,-25.77519,0.70435096,-25.070839000000003
