,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.275997,20,-66.435283,0.00015154975,-66.43513100000001,11,-43.625966,0.00011099412,-43.625855
0.3871,21,-66.43531899999999,0.00030296186,-66.435016,11,-43.625972,0.00021912146,-43.625753
0.5431,22,-66.43534100000001,0.00060200165,-66.43473900000001,11,-43.625957,0.00043521003,-43.625521
0.7617,23,-66.43531,0.0011621319,-66.434148,11,-43.625881,0.0008581278300000001,-43.625023
1.0685,24,-66.43522,0.002001083,-66.433219,11,-43.625741,0.0015201256,-43.624221
1.4988,25,-66.435132,0.0030101977000000003,-66.43212199999999,11,-43.625588,0.002359354,-43.623228999999995
2.1024,26,-66.435101,0.0041156665,-66.43098499999999,11,-43.625468,0.0033360269,-43.622132
2.949,27,-66.435197,0.005228618,-66.429968,11,-43.625437,0.004390022800000001,-43.621047
4.1366,28,-66.435476,0.0063207525,-66.42915500000001,11,-43.625537,0.0054949892000000005,-43.620042
5.8025,29,-66.435996,0.007393183,-66.42860300000001,11,-43.625811,0.0066453438,-43.619166
8.1392,30,-66.436833,0.0084549111,-66.42837800000001,11,-43.626309,0.0078304899,-43.618478
11.417,31,-66.43808,0.0095217208,-66.428558,11,-43.627094,0.0090415641,-43.618052
16.0147,32,-66.43985,0.01061231,-66.429238,11,-43.628242,0.010267794,-43.617974
22.464,33,-66.442276,0.011744234,-66.430532,11,-43.629845,0.011502235,-43.618342999999996
31.5105,34,-66.445509,0.012928634,-66.43258,11,-43.631993,0.012735066000000001,-43.619258
44.2001,35,-66.449702,0.014155238,-66.435547,11,-43.634739,0.013939036,-43.620799
62.0,36,-66.454735,0.015245077,-66.439489,11,-43.638134,0.01502148,-43.623112
85.775,37,-66.459985,0.016032412,-66.44395300000001,11,-43.641982,0.015876951,-43.626104999999995
109.55,38,-66.464512,0.016595631,-66.447917,11,-43.645423,0.016511101,-43.628912
133.325,39,-66.469891,0.017416466999999998,-66.452475,11,-43.649353000000005,0.01737156,-43.631982
157.1,40,-66.477274,0.018998202,-66.458276,11,-43.654299,0.018871898,-43.635427
180.875,41,-66.48680300000001,0.021631437000000003,-66.465171,11,-43.660196,0.021213767,-43.638982
204.65,42,-66.498552,0.025614942999999998,-66.472937,11,-43.667146,0.024699612000000003,-43.642446
228.425,43,-66.512555,0.031253493,-66.481301,11,-43.675298,0.029740036,-43.645558
252.2,44,-66.52879300000001,0.038848327,-66.48994499999999,11,-43.684492999999996,0.036640134,-43.647853000000005
275.975,45,-66.547227,0.04870039,-66.498526,11,-43.694487,0.045646807000000005,-43.64884
299.75,46,-66.567789,0.061106422,-66.506683,11,-43.705071999999994,0.05703439,-43.648038
323.525,47,-66.59039200000001,0.076356798,-66.51403499999999,11,-44.997202,2.1051975,-42.892004
347.3,48,-66.614925,0.094734106,-66.520191,11,-48.340565999999995,5.501575900000001,-42.83899
371.075,49,-66.641263,0.11651253,-66.524751,11,-48.354797999999995,5.5177207,-42.837077
394.85,50,-66.669259,0.14195243,-66.52730600000001,11,-49.960423,6.8096241,-43.150799
418.625,51,-66.698745,0.17130059,-66.527445,11,-49.97603,6.8312443,-43.144785999999996
442.4,52,-66.72955400000001,0.20480087,-66.524753,11,-59.27358100000001,18.122173,-41.151408
466.175,53,-66.761504,0.24268757,-66.518816,11,-64.17174200000001,19.016847,-45.154896
489.95,54,-66.79440100000001,0.28518516,-66.50921600000001,11,-64.20120899999999,19.036454,-45.164756
513.725,55,-66.82804300000001,0.33250891,-66.49553399999999,11,-64.231213,19.059646,-45.171566
537.5,56,-66.862216,0.38486548,-66.47735,11,-64.261224,19.086441,-45.174782
561.275,57,-66.89669599999999,0.44245199,-66.45424399999999,11,-64.291124,19.117138,-45.173986
585.05,58,-66.93125,0.50545606,-66.425794,11,-64.320747,19.152044,-45.168702
608.825,59,-66.965634,0.57405474,-66.39157900000001,11,-64.34990400000001,19.19145,-45.158454
632.6,60,-66.999588,0.64839225,-66.35119499999999,11,-64.378383,19.235633,-45.14275
656.375,61,-67.032854,0.72857407,-66.30428,11,-64.40584399999999,19.28464,-45.121204
680.15,62,-67.06519899999999,0.81459915,-66.2506,11,-64.432018,19.338463,-45.093554
703.925,63,-67.096466,0.90621942,-66.190247,11,-64.456785,19.39706,-45.059723999999996
727.7,64,-67.126628,1.0028546,-66.123774,11,-64.480137,19.46013,-45.020007
751.475,65,-67.155752,1.1037975,-66.051955,11,-64.502128,19.527265,-44.974863
775.25,66,-67.183864,1.2086089,-65.975255,11,-64.522774,19.598213,-44.924561
799.025,67,-67.21084300000001,1.3173229,-65.89352,11,-64.541955,19.673054999999998,-44.8689
822.8,68,-67.236416,1.4303561000000002,-65.80606,11,-64.975076,25.647064,-39.328013
846.575,69,-67.260224,1.5482577,-65.711966,11,-65.440441,26.794155,-38.646287
870.35,70,-67.281902,1.6714699,-65.61043199999999,11,-65.455516,26.866940000000003,-38.588576
894.125,71,-67.301123,1.8002605999999999,-65.500862,11,-67.115652,31.557402000000003,-35.55825
917.9,72,-67.31757900000001,1.9347778999999998,-65.382801,11,-67.19884300000001,32.018248,-35.180595000000004
941.675,73,-67.330968,2.075107,-65.255861,11,-67.264178,32.493063,-34.771114000000004
965.45,74,-67.340976,2.2212866,-65.11968900000001,11,-67.31131500000001,32.981567,-34.329747
989.225,75,-67.347263,2.3733513999999998,-64.973911,11,-67.339842,33.483582,-33.856259
1013.0,76,-67.34945,2.5313366000000004,-64.81811400000001,11,-67.34945,33.998668,-33.350782
