,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
,,flug,fldg,fnetg,i,flug,fldg,fnetg
pressure,level,,,,,,,
0.275997,20,-29.038353000000004,0.024509984,-29.013842999999998,11,-29.085615,0.02289655,-29.062718
0.3871,21,-29.040974,0.034572446,-29.006401,11,-29.087745,0.03133793,-29.056407
0.5431,22,-29.04288,0.049484013,-28.993396,11,-29.089084000000003,0.044550642,-29.044533
0.7617,23,-29.041180999999998,0.07136317,-28.969817,11,-29.087093,0.065039233,-29.022053999999997
1.0685,24,-29.034643,0.09852944699999999,-28.936113,11,-29.080718,0.091535314,-28.989182
1.4988,25,-29.024644,0.12865922,-28.895984999999996,11,-29.071026,0.12120193,-28.949824
2.1024,26,-29.011225,0.16264006,-28.848584999999996,11,-29.057904999999998,0.15470335,-28.903202
2.949,27,-28.99547,0.20007641,-28.795394,11,-29.042185999999997,0.1930218,-28.849164000000002
4.1366,28,-28.977658,0.24214087,-28.735516999999998,11,-29.023809000000004,0.23881427,-28.784995000000002
5.8025,29,-28.957622999999998,0.29000913,-28.667614,11,-29.002397,0.29239246,-28.710003999999998
8.1392,30,-28.935374,0.34428655,-28.591088,11,-28.977512,0.35232247,-28.625190000000003
11.417,31,-28.911225,0.40528568,-28.505939,11,-28.949295000000003,0.41604173,-28.533253000000002
16.0147,32,-28.885964,0.47313392,-28.412831,11,-28.918321999999996,0.48192451,-28.436397999999997
22.464,33,-28.861064000000002,0.54809238,-28.312971,11,-28.886246000000003,0.54813696,-28.338109000000003
31.5105,34,-28.838461,0.63076699,-28.207694,11,-28.855307,0.62110722,-28.2342
44.2001,35,-28.817431,0.72093859,-28.096491999999998,11,-28.824456,0.71317414,-28.111282
62.0,36,-28.815316999999997,0.80202154,-28.013296,11,-28.813793,0.81183778,-28.001955
85.775,37,-28.877488,0.85872826,-28.018759000000003,11,-28.877470000000002,0.89111674,-27.986353
109.55,38,-29.008294,0.91024323,-28.098051,11,-29.022073,0.95695666,-28.065115999999996
133.325,39,-29.19063,1.0263443,-28.164285999999997,11,-29.222868,1.0875407,-28.135327
157.1,40,-29.396889,1.2341857,-28.162703000000004,11,-29.445368,1.3137895,-28.131579
180.875,41,-29.623170000000002,1.5058579,-28.117312,11,-29.684590000000004,1.6053183000000002,-28.079271999999996
204.65,42,-29.8664,1.833166,-28.033234000000004,11,-29.938312,1.9497886999999998,-27.988522999999997
228.425,43,-30.123946999999998,2.2098187,-27.914129,11,-30.205966999999998,2.3385791,-27.867387
252.2,44,-30.393396000000003,2.6299438,-27.763453000000002,11,-30.484727000000003,2.7633254000000003,-27.721401
275.975,45,-30.672762,3.0883032999999998,-27.584459000000003,11,-30.772225,3.2187187,-27.553506
299.75,46,-30.96033,3.5800878,-27.380242,11,-31.066670000000002,3.7020385,-27.364631
323.525,47,-31.254607,4.1008553999999995,-27.153752,11,-31.366388,4.211191099999999,-27.155196999999998
347.3,48,-31.554278000000004,4.646535299999999,-26.907743,11,-31.669926,4.7445853,-26.925340999999996
371.075,49,-31.858183,5.2134147,-26.644768,11,-31.976340000000004,5.3015872,-26.674752
394.85,50,-32.165234000000005,5.798035,-26.367199,11,-32.284938000000004,5.880465900000001,-26.404472
418.625,51,-32.474396,6.3972506,-26.077146,11,-32.5947,6.4786319,-26.116068
442.4,52,-32.784785,7.0083962,-25.776389,11,-32.904610999999996,7.0930988,-25.811512
466.175,53,-33.095557,7.629110000000001,-25.466447,11,-33.214262,7.720978,-25.493284
489.95,54,-33.405905,8.257300299999999,-25.148605,11,-33.52276,8.3594219,-25.163338
513.725,55,-33.715022999999995,8.8911543,-24.823869000000002,11,-33.829675,9.005147500000001,-24.824527
537.5,56,-34.022053,9.5291083,-24.492944,11,-34.133483,9.6548668,-24.478616
561.275,57,-34.326062,10.169801,-24.156261999999998,11,-34.433653,10.306219,-24.127433
585.05,58,-34.625948,10.812066999999999,-23.813881,11,-34.729024,10.957649,-23.771373999999998
608.825,59,-34.92026,11.454879,-23.465381,11,-35.018373,11.607591000000001,-23.410781
632.6,60,-35.206928000000005,12.097076,-23.109852,11,-35.29991,12.254897999999999,-23.045012
656.375,61,-35.482882000000004,12.737171,-22.745711,11,-35.570858,12.897901,-22.672957
680.15,62,-35.744118,13.372325,-22.371793,11,-35.827628000000004,13.533959,-22.293669
703.925,63,-35.987574,13.996818,-21.990756,11,-36.067518,14.158210999999998,-21.909307000000002
727.7,64,-36.214985,14.602312,-21.612672,11,-36.292393,14.763402,-21.52899
751.475,65,-36.433557,15.182797,-21.250759,11,-36.508763,15.344732,-21.164031
775.25,66,-36.651423,15.739607999999999,-20.911815,11,-36.724135,15.903770999999999,-20.820364
799.025,67,-36.873189,16.280365,-20.592824,11,-36.942601,16.447932,-20.494669000000002
822.8,68,-37.098499,16.814293,-20.284207000000002,11,-37.16366,16.985802,-20.177857999999997
846.575,69,-37.323440000000005,17.347931,-19.975509,11,-37.383206,17.523894,-19.859312
870.35,70,-37.543538,17.883354,-19.660184,11,-37.59688,18.064526,-19.532353
894.125,71,-37.75515,18.419848,-19.335302,11,-37.801077,18.607719,-19.193358
917.9,72,-37.955092,18.956061,-18.999032,11,-37.992165,19.152982,-18.839183
941.675,73,-38.139647,19.490909,-18.648737,11,-38.166414,19.699432,-18.466983
965.45,74,-38.30324,20.023606,-18.279633999999998,11,-38.318742,20.246568,-18.072174
989.225,75,-38.435153,20.553706,-17.881447,11,-38.439997,20.79433,-17.645667
1013.0,76,-38.491734,21.08094,-17.410794,11,-38.49173,21.341769,-17.149960999999998
