,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.3871,21,-25.57551,0.025584682,-25.549926,11,-25.022296,0.024677577000000003,-24.997618
0.5431,22,-25.577325,0.036665247000000005,-25.54066,11,-25.023985999999997,0.034676257,-24.98931
0.7617,23,-25.575901,0.053283869000000005,-25.522617,11,-25.022347,0.050483578,-24.971864
1.0685,24,-25.570145999999998,0.074069491,-25.496077,11,-25.01635,0.071075337,-24.945275
1.4988,25,-25.561431,0.096848561,-25.464582,11,-25.007282999999997,0.09404177,-24.913241
2.1024,26,-25.549904,0.12197294,-25.427931,11,-24.995186999999998,0.11942184,-24.875766
2.949,27,-25.536604,0.14872346,-25.387881,11,-24.981022,0.14685635,-24.834166
4.1366,28,-25.521815,0.17793419,-25.343881,11,-24.964853,0.177751,-24.787101999999997
5.8025,29,-25.505431,0.21045925,-25.294971,11,-24.946445,0.21205352,-24.734391
8.1392,30,-25.4875,0.24657541,-25.240924,11,-24.925524,0.24860285,-24.676921
11.417,31,-25.468335999999997,0.28620517,-25.182131,11,-24.902374,0.28546231,-24.616912
16.0147,32,-25.44867,0.32899641,-25.119673000000002,11,-24.877698000000002,0.32091968,-24.556778
22.464,33,-25.42983,0.37463808,-25.055192,11,-24.853228,0.35292875,-24.5003
31.5105,34,-25.413604,0.42317851,-24.990426,11,-24.8314,0.38623316,-24.445166
44.2001,35,-25.399743,0.47428714,-24.925456,11,-24.812195000000003,0.43010025,-24.382095
62.0,36,-25.401757,0.51609294,-24.885664000000002,11,-24.812317999999998,0.47575398,-24.336564000000003
85.775,37,-25.453109,0.53983745,-24.913272,11,-24.871243,0.50896776,-24.362275
109.55,38,-25.556317,0.56378198,-24.992535,11,-24.989528,0.53908912,-24.450439000000003
133.325,39,-25.702486999999998,0.63568042,-25.066806,11,-25.154148,0.61524904,-24.538899
157.1,40,-25.873314,0.7747801,-25.098533,11,-25.34386,0.75919957,-24.584660999999997
180.875,41,-26.066145000000002,0.96296899,-25.103176,11,-25.554862,0.95485005,-24.600012
204.65,42,-26.278681,1.1971368999999998,-25.081544,11,-25.785391,1.1978559,-24.587535
228.425,43,-26.508784000000002,1.4749633,-25.033821,11,-26.035207999999997,1.4845736999999999,-24.550634
252.2,44,-26.754346999999996,1.7939018,-24.960445,11,-26.301538,1.8101191000000003,-24.491419
275.975,45,-27.013529,2.1513977000000004,-24.862131,11,-26.581961,2.1708043999999997,-24.411156
299.75,46,-27.284658,2.5447994,-24.739859,11,-26.874543,2.5644626,-24.31008
323.525,47,-27.566205,2.9713564999999997,-24.594848000000002,11,-27.177277,2.9891611,-24.188116
347.3,48,-27.856765999999997,3.4282642,-24.428501999999998,11,-27.488505,3.4434477,-24.045057
371.075,49,-28.155052,3.9127019,-24.24235,11,-27.806972,3.9270185,-23.879953
394.85,50,-28.459821999999996,4.4217902,-24.038032,11,-28.131718,4.4387282,-23.692989999999998
418.625,51,-28.769865000000003,4.9526946,-23.81717,11,-28.461385999999997,4.976888099999999,-23.484498000000002
442.4,52,-29.084107,5.5028175,-23.581289,11,-28.79465,5.5394725,-23.255178
466.175,53,-29.401507000000002,6.0696959,-23.331811,11,-29.130903000000004,6.1243246,-23.006578
489.95,54,-29.72105,6.651012700000001,-23.070038,11,-29.468859000000002,6.7292255,-22.739632999999998
513.725,55,-30.041714000000002,7.244637700000001,-22.797076999999998,11,-29.807911999999998,7.3509795,-22.456933
537.5,56,-30.362416999999997,7.8486313999999995,-22.513786,11,-30.146017999999998,7.9864038,-22.159614
561.275,57,-30.681990999999996,8.461225,-22.220766,11,-30.482475,8.632626400000001,-21.849849
585.05,58,-30.999079,9.080836300000001,-21.918243,11,-30.815684,9.2875686,-21.528116
608.825,59,-31.311965,9.7060287,-21.605936,11,-31.144091999999997,9.948743499999999,-21.195348000000003
632.6,60,-31.618285999999998,10.335252,-21.283034,11,-31.465455,10.614039,-20.851416
656.375,61,-31.91468,10.966643,-20.948037,11,-31.776415999999998,11.280759,-20.495658
680.15,62,-32.196896,11.596975,-20.599921,11,-32.072838,11.945146000000001,-20.127692
703.925,63,-32.461733,12.220044,-20.241689,11,-32.351753,12.600928999999999,-19.750823999999998
727.7,64,-32.710939,12.826812,-19.884127,11,-32.615388,13.23901,-19.376378
751.475,65,-32.951858,13.410422,-19.541437,11,-32.870809,13.852885999999998,-19.017923
775.25,66,-33.192749,13.971547,-19.221201999999998,11,-33.126189000000004,14.442898999999999,-18.68329
799.025,67,-33.438188000000004,14.517607,-18.920581,11,-33.385808000000004,15.016347,-18.369460999999998
822.8,68,-33.687589,15.058088,-18.6295,11,-33.648793,15.582441000000001,-18.066351
846.575,69,-33.936655,15.600003,-18.336651999999997,11,-33.91013,16.148618,-17.761511
870.35,70,-34.180462,16.145813,-18.034648999999998,11,-34.1647,16.717568,-17.447132
894.125,71,-34.414885,16.695,-17.719885,11,-34.408167,17.289438,-17.118729000000002
917.9,72,-34.636185,17.246236,-17.389948,11,-34.635858,17.863861,-16.771997
941.675,73,-34.839928,17.798389999999998,-17.041538,11,-34.843101000000004,18.439754,-16.403347
965.45,74,-35.019528,18.3506,-16.668929000000002,11,-35.023379,19.016617,-16.006762
989.225,75,-35.162672,18.902348999999997,-16.260323,11,-35.164348,19.594572,-15.569775
1013.0,76,-35.223509,19.453298999999998,-15.77021,11,-35.22351,20.172549,-15.050961
