,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.3871,21,-15.671676999999999,0.032142117000000005,-15.639535,11,-12.342016000000001,0.030312022999999997,-12.311703999999999
0.5431,22,-15.668792000000002,0.040016301000000004,-15.628775,11,-12.339091999999999,0.037682558,-12.301409
0.7617,23,-15.663554999999999,0.048813152,-15.614742000000001,11,-12.333757,0.046434622,-12.287322
1.0685,24,-15.657439000000002,0.05711235,-15.600326999999998,11,-12.327444999999999,0.055122178,-12.272323
1.4988,25,-15.651128,0.065575203,-15.585552999999999,11,-12.320822,0.06397913400000001,-12.256843
2.1024,26,-15.644644,0.074932569,-15.569710999999998,11,-12.313886,0.073528858,-12.240357000000001
2.949,27,-15.63814,0.085405589,-15.552734,11,-12.306789,0.084253676,-12.222536
4.1366,28,-15.632278,0.097173896,-15.535104,11,-12.300131,0.096953884,-12.203177
5.8025,29,-15.627592000000002,0.11134985,-15.516242000000002,11,-12.294405000000001,0.1127733,-12.181632
8.1392,30,-15.623656,0.13001587,-15.49364,11,-12.289066,0.13334082,-12.155725
11.417,31,-15.620410000000001,0.15436735,-15.466042000000002,11,-12.283969,0.15866296,-12.125306
16.0147,32,-15.619122,0.1849647,-15.434157,11,-12.280425,0.18799913,-12.092426
22.464,33,-15.623279,0.22346444,-15.399815,11,-12.282380999999999,0.22080713,-12.061574
31.5105,34,-15.635206,0.27732302,-15.357883,11,-12.292159,0.26440345,-12.027755
44.2001,35,-15.653842000000001,0.35798162,-15.295860000000001,11,-12.307309,0.33524729,-11.972061
62.0,36,-15.680498000000002,0.47420798,-15.20629,11,-12.32805,0.45012423,-11.877925999999999
85.775,37,-15.715785999999998,0.63107689,-15.084709,11,-12.353888000000001,0.61796867,-11.735919
109.55,38,-15.75058,0.78765227,-14.962928,11,-12.377256,0.78824088,-11.589015
133.325,39,-15.787757000000001,0.93731057,-14.850447,11,-12.401046000000001,0.94920543,-11.451839999999999
157.1,40,-15.830846,1.0786898999999999,-14.752156,11,-12.428717,1.0979275,-11.330789999999999
180.875,41,-15.880579000000001,1.2142833999999998,-14.666295000000002,11,-12.46084,1.237385,-11.223455
204.65,42,-15.937823000000002,1.3447911,-14.593032000000001,11,-12.498177,1.3691783000000002,-11.128998
228.425,43,-16.003857,1.4705878000000001,-14.533269,11,-12.542321000000001,1.4951443000000002,-11.047176
252.2,44,-16.080733,1.5919258,-14.488807000000001,11,-12.595438,1.6157392,-10.979699
275.975,45,-16.172809,1.7090866999999998,-14.463722,11,-12.662048,1.7314968999999998,-10.930551
299.75,46,-16.290233999999998,1.8248406000000004,-14.465392999999999,11,-12.751247,1.8455735,-10.905673
323.525,47,-16.434197,1.9571726999999999,-14.477023999999998,11,-13.132032999999998,2.5884961,-10.543536999999999
347.3,48,-16.591598,2.1253667000000003,-14.466232000000002,11,-13.930973000000002,3.7169815,-10.213992
371.075,49,-16.753847,2.3278146,-14.426032000000001,11,-14.064589999999999,3.8906089999999995,-10.173981
394.85,50,-16.919161,2.5565691000000004,-14.362592000000001,11,-14.486323,4.4508419,-10.035480999999999
418.625,51,-17.086385999999997,2.8077639,-14.278622,11,-14.609383,4.6672748,-9.9421079
442.4,52,-17.254371,3.0786808,-14.17569,11,-16.381294,8.2273091,-8.1539854
466.175,53,-17.421899,3.3669549,-14.054944,11,-17.425197,8.568439,-8.8567579
489.95,54,-17.587676000000002,3.6703462999999994,-13.917329999999998,11,-17.60112,8.7519869,-8.849133300000002
513.725,55,-17.750339999999998,3.9866126000000004,-13.763727,11,-17.773423,8.9565728,-8.816849900000001
537.5,56,-17.908468,4.313439099999999,-13.595029,11,-17.940265,9.177567199999999,-8.7626978
561.275,57,-18.060654,4.6483625,-13.412291,11,-18.100316,9.412188800000001,-8.6881272
585.05,58,-18.205574,4.988772900000001,-13.216801,11,-18.252268,9.657895,-8.5943726
608.825,59,-18.342088,5.3319401,-13.010148,11,-18.394954000000002,9.9120848,-8.4828688
632.6,60,-18.469345999999998,5.675102,-12.794244,11,-18.527726,10.171967,-8.355758400000001
656.375,61,-18.586816,6.0156320999999995,-12.571183999999999,11,-18.649687,10.434880999999999,-8.214806
680.15,62,-18.694237,6.351178599999999,-12.343059,11,-18.760651,10.698032000000001,-8.0626195
703.925,63,-18.791543,6.679918300000001,-12.111625,11,-18.860571,10.959418,-7.9011531
727.7,64,-18.878681,7.000553599999999,-11.878128,11,-18.949371,11.217417999999999,-7.731952400000001
751.475,65,-18.955376,7.3123059999999995,-11.64307,11,-19.026725,11.470842999999999,-7.555882
775.25,66,-19.020876,7.6147788,-11.406097,11,-19.091755,11.718836,-7.372919099999999
799.025,67,-19.073646,7.9077095,-11.165937,11,-19.142487,11.960671000000001,-7.181816800000001
822.8,68,-19.111013,8.1905086,-10.920505,11,-19.223726,13.423767000000002,-5.7999593
846.575,69,-19.12921,8.461296800000001,-10.667913,11,-19.269417,13.741295000000001,-5.5281226
870.35,70,-19.125094,8.715395,-10.409699,11,-19.26952,13.917248999999998,-5.3522706
894.125,71,-19.099846,8.944931,-10.154914999999999,11,-19.118571,14.83891,-4.2796613
917.9,72,-19.060541,9.142432699999999,-9.918108300000002,11,-19.072689999999998,15.009957,-4.062732899999999
941.675,73,-19.016346,9.3059961,-9.710349699999998,11,-19.023158,15.150164000000002,-3.8729940000000003
965.45,74,-18.974447,9.439418400000001,-9.535029,11,-18.977209,15.262298999999999,-3.7149099999999997
989.225,75,-18.940071,9.548399900000001,-9.3916715,11,-18.940716000000002,15.350843,-3.5898730000000003
1013.0,76,-18.921523,9.637949,-9.2835737,11,-18.92152,15.420714000000002,-3.5008062000000004
