,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.19676,19,-1.2413938,0.0036389436999999998,-1.2377548,11,-1.2070794,0.004825865,-1.2022535
0.275997,20,-1.2415091999999999,0.0047812964,-1.2367278999999998,11,-1.2072135,0.0057522155,-1.2014612
0.3871,21,-1.2413662,0.0063371534,-1.2350290000000002,11,-1.2071345,0.0069396282999999994,-1.2001948999999998
0.5431,22,-1.2401744,0.0084261137,-1.2317483,11,-1.2059703000000002,0.0085772725,-1.197393
0.7617,23,-1.2377493,0.010181803,-1.2275675,11,-1.2035491000000003,0.010003627,-1.1935455
1.0685,24,-1.2351976999999998,0.010690378,-1.2245073,11,-1.2009903999999998,0.010819626,-1.1901707000000001
1.4988,25,-1.2329294,0.010531577,-1.2223978000000002,11,-1.1986430000000001,0.011673231000000001,-1.1869698
2.1024,26,-1.2309208999999999,0.01013869,-1.2207822,11,-1.1964526000000002,0.012547146,-1.1839055
2.949,27,-1.229179,0.009585640999999999,-1.2195934,11,-1.1944403000000001,0.012885221,-1.1815551000000002
4.1366,28,-1.2278211,0.0088950182,-1.2189261,11,-1.1927504,0.012082812,-1.1806676
5.8025,29,-1.2268607,0.0082490016,-1.2186117,11,-1.1914776000000002,0.010383784,-1.1810938999999998
8.1392,30,-1.226097,0.0078434463,-1.2182536,11,-1.1904024,0.0092529317,-1.1811495
11.417,31,-1.2254326,0.007590977099999999,-1.2178417,11,-1.1894173000000001,0.0093229649,-1.1800943000000002
16.0147,32,-1.2249675,0.0073500351,-1.2176175,11,-1.1886688,0.0099073964,-1.1787614
22.464,33,-1.2250608,0.0071698588,-1.2178909,11,-1.1886027,0.010413877,-1.1781888
31.5105,34,-1.2258646,0.007528811,-1.2183358,11,-1.1894046999999999,0.010931138,-1.1784735
44.2001,35,-1.2271101999999998,0.0087537143,-1.2183565,11,-1.190687,0.011995525,-1.1786915
62.0,36,-1.2287758999999998,0.010595013,-1.2181809,11,-1.1923276000000003,0.013489446,-1.1788381
85.775,37,-1.2307649999999999,0.012866078000000001,-1.2178989,11,-1.1941808999999999,0.015383802,-1.1787971000000002
109.55,38,-1.2324861999999999,0.014893462,-1.2175927,11,-1.1957448,0.017294609,-1.1784502000000001
133.325,39,-1.2341377,0.01635606,-1.2177816000000001,11,-1.1972531000000002,0.018836989,-1.1784161
157.1,40,-1.2359951999999998,0.017389688,-1.2186055,11,-1.1990589,0.020135633,-1.1789233000000001
180.875,41,-1.2380825,0.0182775,-1.219805,11,-1.2012065,0.021458163,-1.1797483
204.65,42,-1.2404194,0.019072848,-1.2213465000000001,11,-1.2037396,0.02278636,-1.1809533
228.425,43,-1.2430379999999999,0.019801206000000002,-1.2232368,11,-1.2067306999999998,0.024101297,-1.1826294
252.2,44,-1.2459993999999999,0.020478841,-1.2255205,11,-1.210256,0.025378687999999996,-1.1848773000000001
275.975,45,-1.249528,0.021122381000000003,-1.2284056,11,-1.2145511,0.026609246,-1.1879419
299.75,46,-1.2545217,0.021885387000000003,-1.2326363,11,-1.2205828,0.027940782999999997,-1.1926421
323.525,47,-1.2615246999999998,0.02373746,-1.2377871999999999,11,-1.2288741,0.03042073,-1.1984533000000002
347.3,48,-1.2698856,0.027529211,-1.2423563999999998,11,-1.2387257999999999,0.034940652,-1.2037851000000002
371.075,49,-1.2790268,0.032869675,-1.2461571000000002,11,-1.2494797,0.041142549,-1.2083372
394.85,50,-1.2888715,0.039243881,-1.2496276000000002,11,-1.26104,0.048548340999999995,-1.2124917
418.625,51,-1.2993856000000001,0.046582753,-1.2528028999999998,11,-1.2733563,0.057155452,-1.2162008999999998
442.4,52,-1.3105258999999998,0.054884394,-1.2556415,11,-1.2863533999999999,0.066988333,-1.219365
466.175,53,-1.3222329,0.064151326,-1.2580815,11,-1.3000445,0.078006401,-1.2220381
489.95,54,-1.3344268,0.074377753,-1.260049,11,-1.3142408,0.090283704,-1.2239571000000002
513.725,55,-1.3470048000000001,0.0855406,-1.2614642,11,-1.3288497,0.10369012,-1.2251596000000002
537.5,56,-1.3598370000000002,0.097593524,-1.2622434,11,-1.3437458,0.11819207,-1.2255537
561.275,57,-1.37277,0.11045837,-1.2623116,11,-1.3587555,0.13367991,-1.2250756
585.05,58,-1.3856328000000002,0.12402498,-1.2616078000000002,11,-1.3736799,0.1500008,-1.2236791
608.825,59,-1.3982497,0.13815202,-1.2600977,11,-1.3882769,0.16695501,-1.2213219
632.6,60,-1.4104611,0.15267697,-1.2577841,11,-1.4025214,0.18425563,-1.2182658000000002
656.375,61,-1.4221392,0.16743605,-1.2547031000000002,11,-1.4161126,0.20184989,-1.2142627000000001
680.15,62,-1.4331971000000001,0.18228302,-1.2509141000000001,11,-1.4290424,0.219371,-1.2096714
703.925,63,-1.4435897,0.19710734,-1.2464823999999999,11,-1.4412724,0.23670405,-1.2045683
727.7,64,-1.4533023999999999,0.21183944,-1.2414629,11,-1.4527663999999998,0.25375367,-1.1990127
751.475,65,-1.4623253,0.22644855,-1.2358767,11,-1.4634607,0.2704728,-1.1929878999999999
775.25,66,-1.4706188,0.2409236,-1.2296951999999999,11,-1.4732242,0.28684402,-1.1863801999999999
799.025,67,-1.4780553,0.25524163,-1.2228137,11,-1.4817998,0.30284706,-1.1789528
822.8,68,-1.4843072,0.26930646,-1.2150007,11,-1.4887164,0.31840376,-1.1703126
846.575,69,-1.4887127,0.2828137,-1.205899,11,-1.4931206,0.33320593,-1.1599146999999999
870.35,70,-1.4904058999999998,0.29504758,-1.1953583,11,-1.4944667999999999,0.34637333,-1.1480933999999998
894.125,71,-1.4890132999999999,0.30490868,-1.1841046,11,-1.4922401,0.35704055,-1.1351996000000002
917.9,72,-1.4852146000000002,0.31159657,-1.1736181,11,-1.4873568000000001,0.36398191,-1.1233749
941.675,73,-1.4802233999999999,0.31534061,-1.1648828000000002,11,-1.4814711,0.36723185,-1.1142391999999999
965.45,74,-1.4749895,0.31707352,-1.157916,11,-1.4753604,0.36797897,-1.1073815
989.225,75,-1.4700547,0.31765005,-1.1524047,11,-1.4701031,0.36686526,-1.1032378999999999
1013.0,76,-1.4669088,0.31757514,-1.1493336,11,-1.466909,0.36496219,-1.1019468000000001
