,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.19676,19,-33.718140000000005,7.0054933e-05,-33.718070000000004,11,-21.617257000000002,5.1360803999999995e-05,-21.617206
0.275997,20,-33.71817,0.00014204066,-33.718028000000004,11,-21.617267000000002,0.000103099,-21.617164000000002
0.3871,21,-33.718201,0.00028856746,-33.717912,11,-21.617269,0.00020780715,-21.617061
0.5431,22,-33.718208000000004,0.0005818292400000001,-33.717627,11,-21.61724,0.00042068663,-21.616819
0.7617,23,-33.718140000000005,0.0011363668,-33.717003999999996,11,-21.617135,0.00084280159,-21.616292
1.0685,24,-33.717985,0.0019627333,-33.716021999999995,11,-21.616946,0.0015058957000000002,-21.615441
1.4988,25,-33.717808000000005,0.0029361132000000002,-33.714872,11,-21.616734,0.0023410013,-21.614393
2.1024,26,-33.717665999999994,0.0039707894,-33.713695,11,-21.616548,0.0033018099,-21.613246
2.949,27,-33.717628999999995,0.0049706227,-33.712659,11,-21.616454,0.0043217478,-21.612132
4.1366,28,-33.717749,0.005906220699999999,-33.711843,11,-21.616495999999998,0.0053709134,-21.611125
5.8025,29,-33.718076,0.0067800996,-33.711295,11,-21.61672,0.0064398839,-21.61028
8.1392,30,-33.718677,0.0076039971999999996,-33.711073,11,-21.617179,0.0075145462,-21.609665
11.417,31,-33.719642,0.0083971442,-33.711245,11,-21.617944,0.0085820331,-21.609362
16.0147,32,-33.721083,0.0091821686,-33.711901,11,-21.6191,0.0096285776,-21.609471
22.464,33,-33.723141,0.0099805593,-33.713159999999995,11,-21.620748000000003,0.010644745,-21.610103
31.5105,34,-33.725984000000004,0.010807398999999999,-33.715177000000004,11,-21.622998000000003,0.011621867,-21.611376
44.2001,35,-33.7298,0.011657793999999999,-33.718142,11,-21.625922,0.01254146,-21.613381
62.0,36,-33.734544,0.012386015,-33.722158,11,-21.629587,0.013326793,-21.61626
85.775,37,-33.739672999999996,0.01287507,-33.726797999999995,11,-21.633779,0.013906831000000001,-21.619872
109.55,38,-33.744215999999994,0.013222446,-33.730994,11,-21.637563,0.014327673999999999,-21.623235
133.325,39,-33.749679,0.013797236000000001,-33.735882000000004,11,-21.641916000000002,0.01494113,-21.626975
157.1,40,-33.757214000000005,0.015027734,-33.742187,11,-21.647437,0.016098583,-21.631338
180.875,41,-33.766993,0.017187533999999997,-33.749805,11,-21.65407,0.017995188999999998,-21.636075
204.65,42,-33.779118,0.020561678,-33.758556,11,-21.661935,0.02091143,-21.641023999999998
228.425,43,-33.793648,0.025443904,-33.768204,11,-21.671207,0.025225839,-21.645981
252.2,44,-33.810590999999995,0.032127398,-33.778463,11,-21.681724,0.031241957,-21.650482
275.975,45,-33.829927000000005,0.040907092,-33.78902,11,-21.693235,0.039218496,-21.654016
299.75,46,-33.851608,0.052075937999999995,-33.799532,11,-21.705521,0.049438538,-21.656082
323.525,47,-33.87556,0.065922291,-33.809638,11,-22.40365,0.86865975,-21.53499
347.3,48,-33.901686,0.082728605,-33.818957,11,-24.176624,2.2758328,-21.900791
371.075,49,-33.929867,0.10277045,-33.827096999999995,11,-24.193272,2.291083,-21.902189
394.85,50,-33.959962,0.12631091,-33.833651,11,-25.074125,2.8833647,-22.19076
418.625,51,-33.991805,0.15360079,-33.838205,11,-25.092557,2.9041371,-22.18842
442.4,52,-34.025225,0.18488866,-33.840337,11,-30.122120000000002,7.7818005,-22.340320000000002
466.175,53,-34.060035,0.22041444,-33.839620000000004,11,-32.641287,8.3088842,-24.332403
489.95,54,-34.096032,0.26040865,-33.835623,11,-32.674987,8.3290276,-24.345959
513.725,55,-34.133001,0.30509309,-33.827908,11,-32.709386,8.3529745,-24.356412
537.5,56,-34.170711,0.3546813,-33.816029,11,-32.743904,8.3807751,-24.363129
561.275,57,-34.208917,0.40937729,-33.799539,11,-32.778399,8.412742100000001,-24.365656
585.05,58,-34.247358,0.4693753,-33.777983,11,-32.812672,8.449200999999999,-24.363471
608.825,59,-34.285761,0.53485858,-33.750902,11,-32.846503999999996,8.4904546,-24.35605
632.6,60,-34.323827,0.60597737,-33.71785,11,-32.879643,8.5367919,-24.342851
656.375,61,-34.361257,0.6828402,-33.678416999999996,11,-32.9117,8.588271800000001,-24.323429
680.15,62,-34.397777000000005,0.76544265,-33.632335,11,-32.942359,8.644886900000001,-24.297472
703.925,63,-34.433203999999996,0.85351983,-33.579684,11,-32.971471,8.7065683,-24.264903
727.7,64,-34.467515,0.9464557,-33.521059,11,-32.999024,8.772957199999999,-24.226066
751.475,65,-34.500806,1.0435014999999999,-33.457305,11,-33.025074,8.8435781,-24.181495
775.25,66,-34.533122,1.1441994,-33.388923,11,-33.049639,8.918125999999999,-24.131513
799.025,67,-34.564327,1.2485988000000001,-33.315728,11,-33.07257,8.996672199999999,-24.075898000000002
822.8,68,-34.594091999999996,1.3571537,-33.236938,11,-33.349441,11.894409,-21.455032
846.575,69,-34.621976000000004,1.4704547,-33.151521,11,-33.639235,12.641441,-20.997794
870.35,70,-34.647527000000004,1.5889695,-33.058557,11,-33.657646,12.718585000000001,-20.939061
894.125,71,-34.67033,1.7129773000000001,-32.957353000000005,11,-34.564538,15.182873,-19.381664999999998
917.9,72,-34.689989000000004,1.8426246,-32.847365,11,-34.622386,15.467747,-19.154639000000003
941.675,73,-34.706103999999996,1.9779925999999999,-32.728112,11,-34.668168,15.762630999999999,-18.905535999999998
965.45,74,-34.718247,2.1191134999999997,-32.599134,11,-34.701458,16.067376,-18.634082
989.225,75,-34.725945,2.266013,-32.459932,11,-34.721756,16.381923,-18.339833
1013.0,76,-34.728642,2.4187168999999997,-32.309925,11,-34.728640000000006,16.705965,-18.022675
