,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.19676,19,-32.719291999999996,0.00021960347999999997,-32.719073,11,-23.817182,0.00016093375,-23.817021
0.275997,20,-32.719260999999996,0.00033780292999999997,-32.718924,11,-23.817151000000003,0.00024725874,-23.816904
0.3871,21,-32.719209,0.00051661457,-32.718692,11,-23.817102,0.00037753913,-23.816724
0.5431,22,-32.719120000000004,0.0007837022,-32.718336,11,-23.817023000000002,0.00057430182,-23.816448
0.7617,23,-32.719004999999996,0.001125893,-32.717878999999996,11,-23.81692,0.00083778547,-23.816082
1.0685,24,-32.718906,0.0014820623,-32.717424,11,-23.816826000000002,0.0011278745,-23.815698
1.4988,25,-32.718843,0.0018246557000000001,-32.717017999999996,11,-23.816757,0.0014238839000000002,-23.815333
2.1024,26,-32.718824,0.0021498278,-32.716674,11,-23.81672,0.0017219109,-23.814998000000003
2.949,27,-32.718858000000004,0.0024551781,-32.716403,11,-23.816722,0.0020197206,-23.814703
4.1366,28,-32.718956,0.0027406505,-32.716215000000005,11,-23.816771,0.0023147282,-23.814456
5.8025,29,-32.719127,0.0030231403000000002,-32.716104,11,-23.816871,0.0026200282,-23.814251000000002
8.1392,30,-32.719388,0.0033367055,-32.716051,11,-23.817031,0.0029626645,-23.814068
11.417,31,-32.719771,0.0037096584000000004,-32.716060999999996,11,-23.817270999999998,0.0033647366,-23.813906
16.0147,32,-32.720326,0.0041653469,-32.716161,11,-23.81762,0.0038417334,-23.813779
22.464,33,-32.721123999999996,0.0047417661,-32.716383,11,-23.818122,0.0044212955,-23.813701000000002
31.5105,34,-32.722295,0.0055558343000000005,-32.716739000000004,11,-23.818839,0.0051940855,-23.813645
44.2001,35,-32.724058,0.0068326841,-32.717226000000004,11,-23.819860000000002,0.006324696800000001,-23.813536
62.0,36,-32.726737,0.0088528599,-32.717884000000005,11,-23.821414,0.0081308389,-23.813283
85.775,37,-32.730613,0.011851478,-32.718762,11,-23.823685,0.010911131999999999,-23.812773999999997
109.55,38,-32.734761,0.01507793,-32.719683,11,-23.826072,0.013952637,-23.81212
133.325,39,-32.73911,0.018385464,-32.720725,11,-23.828517,0.017089391000000002,-23.811428
157.1,40,-32.743613,0.021691692000000002,-32.721921,11,-23.830959,0.020186207,-23.810772
180.875,41,-32.748249,0.024993807000000003,-32.723256,11,-23.833396,0.023249225,-23.810147
204.65,42,-32.753006,0.028292169,-32.724714,11,-23.835844,0.026299582999999998,-23.809544
228.425,43,-32.757872,0.031587111,-32.726285,11,-23.838362,0.029414667999999998,-23.808947
252.2,44,-32.762839,0.034878859,-32.727959999999996,11,-23.840967000000003,0.032615427999999995,-23.808352
275.975,45,-32.7679,0.038168962,-32.729731,11,-23.84364,0.035878754,-23.807762
299.75,46,-32.773065,0.04149425,-32.731571,11,-23.846367,0.039218585,-23.807149
323.525,47,-32.778439,0.045118992000000004,-32.73332,11,-24.494965,1.1718322,-23.323133
347.3,48,-32.784149,0.049466882000000004,-32.734683000000004,11,-26.116032,3.0266055,-23.089426
371.075,49,-32.790203000000005,0.054807601,-32.735396,11,-26.119498,3.0308313,-23.088667
394.85,50,-32.796537,0.061265107,-32.735271999999995,11,-26.854734000000004,3.7698422,-23.084892
418.625,51,-32.803079,0.068947888,-32.734131,11,-26.858363,3.7757756000000002,-23.082587
442.4,52,-32.809749,0.077961589,-32.731788,11,-30.989175,10.465699,-20.523476000000002
466.175,53,-32.816465,0.08840686800000001,-32.728058000000004,11,-33.068628000000004,11.018042999999999,-22.050586
489.95,54,-32.823139000000005,0.10037704,-32.722762,11,-33.074858,11.023744,-22.051114000000002
513.725,55,-32.829679999999996,0.11395472,-32.715725,11,-33.080991,11.030600999999999,-22.050391
537.5,56,-32.836,0.12920761,-32.706792,11,-33.086852,11.03858,-22.048272
561.275,57,-32.842012,0.14618365,-32.695828000000006,11,-33.092399,11.047775999999999,-22.044623
585.05,58,-32.847635,0.16490649,-32.682728999999995,11,-33.097582,11.058264999999999,-22.039317
608.825,59,-32.852799,0.18537197,-32.667427,11,-33.102354,11.070106,-22.032248000000003
632.6,60,-32.857448,0.20754687,-32.649901,11,-33.106673,11.083332,-22.02334
656.375,61,-32.861536,0.23137174,-32.630164,11,-33.110475,11.097866999999999,-22.012609
680.15,62,-32.865033000000004,0.25676334,-32.608270000000005,11,-33.113731,11.113626,-22.000104999999998
703.925,63,-32.86792,0.28363222,-32.584288,11,-33.116434000000005,11.130583999999999,-21.98585
727.7,64,-32.870186,0.31188669,-32.5583,11,-33.118582,11.148711,-21.96987
751.475,65,-32.871823,0.34144007,-32.530383,11,-33.120173,11.167976,-21.952197
775.25,66,-32.872825,0.37221222,-32.500612,11,-33.121207,11.188349,-21.932858
799.025,67,-32.873187,0.40412626,-32.469060999999996,11,-33.121684,11.209798,-21.911886
822.8,68,-32.872916,0.43709323,-32.435823,11,-33.210805,14.696153,-18.514651999999998
846.575,69,-32.872046000000005,0.47097249,-32.401073,11,-33.245132,15.33325,-17.911882000000002
870.35,70,-32.870678000000005,0.5054977,-32.36518,11,-33.244281,15.352866,-17.891415
894.125,71,-32.869017,0.54021947,-32.328796999999994,11,-32.920638000000004,17.837048,-15.08359
917.9,72,-32.867337,0.57458702,-32.292749,11,-32.902533,18.064837,-14.837696
941.675,73,-32.865873,0.60815407,-32.257719,11,-32.886756,18.286707,-14.600048000000001
965.45,74,-32.864761,0.64068907,-32.224072,11,-32.874666999999995,18.501373,-14.373294
989.225,75,-32.864055,0.67212661,-32.191928000000004,11,-32.866956,18.708289999999998,-14.158665
1013.0,76,-32.863766999999996,0.70248213,-32.161284,11,-32.86377,18.907482,-13.956288
