,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.3871,21,-24.276186,0.024634793999999998,-24.251551,11,-23.809213,0.023862922999999998,-23.78535
0.5431,22,-24.279129,0.035748918,-24.24338,11,-23.812043,0.03386262,-23.77818
0.7617,23,-24.280251999999997,0.053200773,-24.227052,11,-23.812932999999997,0.050414977,-23.762518
1.0685,24,-24.275235000000002,0.07928358,-24.195951,11,-23.80772,0.075945463,-23.731773999999998
1.4988,25,-24.263253,0.11001043,-24.153242000000002,11,-23.795695000000002,0.1064491,-23.689246
2.1024,26,-24.248172,0.14022365,-24.107948,11,-23.780407,0.13684715,-23.64356
2.949,27,-24.231413,0.17074087,-24.060672,11,-23.763176,0.16809161,-23.595084
4.1366,28,-24.213392000000002,0.20282531,-24.010567,11,-23.744232,0.20178001,-23.542451999999997
5.8025,29,-24.194544,0.23743167,-23.957112,11,-23.723913,0.2376059,-23.486307
8.1392,30,-24.174934,0.27570542,-23.899229000000002,11,-23.702009,0.27533486,-23.426674
11.417,31,-24.154536,0.31838805,-23.836147,11,-23.678419,0.31432202,-23.364097
16.0147,32,-24.134805,0.36496698,-23.769838,11,-23.654643,0.35264828,-23.301994
22.464,33,-24.11985,0.41551706,-23.704333,11,-23.635581,0.38854078,-23.24704
31.5105,34,-24.112688000000002,0.47547228,-23.637216,11,-23.624907999999998,0.4333273,-23.191581
44.2001,35,-24.114384,0.55259821,-23.561785999999998,11,-23.623793,0.5045811,-23.119211
62.0,36,-24.133031,0.65006194,-23.482969,11,-23.641254999999997,0.60752915,-23.033726
85.775,37,-24.185663,0.76807908,-23.417583,11,-23.696131,0.73796698,-22.958164
109.55,38,-24.261917,0.88535422,-23.376562,11,-23.778038000000002,0.8657061,-22.912332
133.325,39,-24.356651,1.0081351,-23.348516,11,-23.881808,0.99619378,-22.885614
157.1,40,-24.477639,1.1304886,-23.34715,11,-24.015185,1.1238863000000001,-22.891299
180.875,41,-24.638143,1.2608069,-23.377337,11,-24.191463,1.258116,-22.933348000000002
204.65,42,-24.834934,1.4300283,-23.404905,11,-24.404707000000002,1.4298938,-22.974813
228.425,43,-25.051683999999998,1.6581306,-23.393554,11,-24.639668,1.6619663,-22.977701999999997
252.2,44,-25.282332999999998,1.9356487,-23.346684,11,-24.889241000000002,1.9443166,-22.944924
275.975,45,-25.524776,2.2549902000000004,-23.269786,11,-25.151010999999997,2.2675019,-22.88351
299.75,46,-25.777325,2.6117686,-23.165557,11,-25.423,2.6265353,-22.796464999999998
323.525,47,-26.038401999999998,3.0023339,-23.036068,11,-25.703522,3.0177986,-22.685723
347.3,48,-26.306483,3.4233142,-22.883167999999998,11,-25.990256,3.4390261,-22.55123
371.075,49,-26.580070000000003,3.8714612,-22.708609,11,-26.282103000000003,3.8885837,-22.393519
394.85,50,-26.857653000000003,4.3435586,-22.514095,11,-26.577706,4.364895,-22.212811
418.625,51,-27.137641,4.8361312000000005,-22.30151,11,-26.875344000000002,4.8654715,-22.009873000000002
442.4,52,-27.418727,5.3456487,-22.073079,11,-27.173488,5.387250900000001,-21.786237
466.175,53,-27.700034999999996,5.8685417,-21.831493,11,-27.471705,5.9270843,-21.544621
489.95,54,-27.981142,6.401518900000001,-21.579623,11,-27.769475,6.4818859,-21.287589
513.725,55,-28.261865000000004,6.9419458,-21.31992,11,-28.066825,7.0483262,-21.018499
537.5,56,-28.541998,7.4879003,-21.054098,11,-28.363065000000002,7.6228362999999995,-20.740228
561.275,57,-28.821203999999998,8.0379615,-20.783242,11,-28.658019,8.2035065,-20.454512
585.05,58,-29.099034000000003,8.590991,-20.508043,11,-28.951308,8.7885243,-20.162782999999997
608.825,59,-29.374951,9.14604,-20.228911,11,-29.242403000000003,9.3762418,-19.866160999999998
632.6,60,-29.648336999999998,9.702294699999998,-19.946042000000002,11,-29.530661,9.9652204,-19.565441
656.375,61,-29.918502,10.259052,-19.65945,11,-29.815178999999997,10.553871000000001,-19.261308
680.15,62,-30.184613,10.815656,-19.368957,11,-30.094951000000002,11.14105,-18.953902
703.925,63,-30.445676000000002,11.371586,-19.074089,11,-30.369215000000004,11.726019,-18.643197
727.7,64,-30.700457,11.926421000000001,-18.774035,11,-30.636371,12.308686999999999,-18.327684
751.475,65,-30.947329999999997,12.479712,-18.467617999999998,11,-30.894694,12.888556,-18.006138
775.25,66,-31.184098,13.03082,-18.153278,11,-31.142121000000003,13.465079000000001,-17.677042999999998
799.025,67,-31.407840999999998,13.578570999999998,-17.82927,11,-31.375456,14.037612,-17.337844
822.8,68,-31.615340999999997,14.120555,-17.494785999999998,11,-31.591577,14.603635,-16.987941
846.575,69,-31.804533000000003,14.652619,-17.151914,11,-31.788615999999998,15.159304,-16.629312
870.35,70,-31.975875,15.169870000000001,-16.806005,11,-31.966544,15.700391,-16.266153
894.125,71,-32.13165,15.669170000000001,-16.462481,11,-32.127651,16.223547,-15.904104
917.9,72,-32.273645,16.150589,-16.123056,11,-32.273429,16.728927,-15.544502
941.675,73,-32.401632,16.616269,-15.785363,11,-32.403308,17.218628,-15.184679999999998
965.45,74,-32.512875,17.068713,-15.444162,11,-32.514933,17.694899,-14.820034
989.225,75,-32.600571,17.510041,-15.090529,11,-32.601464,18.16035,-14.441114
1013.0,76,-32.637543,17.941904,-14.695639000000002,11,-32.63754,18.616577,-14.020963
