,,CRD,CRD,CRD,CLIRAD,CLIRAD,CLIRAD,CLIRAD
0.19676,19,-30.535552000000003,6.156024900000001e-05,-30.535490000000003,11,-30.536888,4.5475495e-05,-30.536842
0.275997,20,-30.535584999999998,0.00012749581,-30.535457,11,-30.536911,9.3254978e-05,-30.536817
0.3871,21,-30.535621000000003,0.00026587167,-30.535355,11,-30.536934000000002,0.00019266916,-30.536740999999996
0.5431,22,-30.535638,0.00055082406,-30.535087,11,-30.536943,0.0003986797,-30.536544
0.7617,23,-30.535571,0.001122685,-30.534449,11,-30.536895,0.00083344826,-30.536061
1.0685,24,-30.535309,0.0021563193,-30.533153000000002,11,-30.536718,0.0016550819,-30.535063
1.4988,25,-30.534878999999997,0.0035396215000000003,-30.531340000000004,11,-30.536455,0.0028170248,-30.533638
2.1024,26,-30.534475,0.0049346508,-30.529541,11,-30.536261,0.0041016031,-30.532159999999998
2.949,27,-30.534190000000002,0.006214818100000001,-30.527976000000002,11,-30.536222,0.0054162622,-30.530806
4.1366,28,-30.534076000000002,0.0073546755,-30.526721000000002,11,-30.536394,0.00672315,-30.529671
5.8025,29,-30.534178999999998,0.0083666856,-30.525812,11,-30.536833,0.0080087058,-30.528824
8.1392,30,-30.534551,0.0092952616,-30.525256,11,-30.537605,0.0092777818,-30.528327
11.417,31,-30.53527,0.010190875,-30.52508,11,-30.538807000000002,0.010537804,-30.528269
16.0147,32,-30.536453,0.011085475,-30.525368,11,-30.540569,0.011776088999999998,-30.528793
22.464,33,-30.538252000000004,0.012013879,-30.526238,11,-30.543062,0.012991048,-30.530071000000003
31.5105,34,-30.540889,0.013079522,-30.527809,11,-30.546561999999998,0.014259517,-30.532303000000002
44.2001,35,-30.544734000000002,0.014425146000000002,-30.530309000000003,11,-30.551534999999998,0.015712376,-30.535821999999996
62.0,36,-30.550325,0.016135276,-30.534190000000002,11,-30.558613,0.017452445,-30.541161
85.775,37,-30.558053,0.018210226,-30.539841999999997,11,-30.568207,0.01951971,-30.548687
109.55,38,-30.566190000000002,0.020253502,-30.545935999999998,11,-30.5781,0.02154429,-30.556555
133.325,39,-30.574861,0.022391047,-30.55247,11,-30.588319,0.023636406000000002,-30.564682
157.1,40,-30.584025,0.02459954,-30.559425,11,-30.598573,0.025739359,-30.572834000000004
180.875,41,-30.593832,0.026987859,-30.566845,11,-30.609219,0.027990112999999997,-30.581228999999997
204.65,42,-30.604934000000004,0.03003487,-30.574899,11,-30.620851000000002,0.030767665,-30.590084
228.425,43,-30.617959000000003,0.034368,-30.583591,11,-30.634658,0.034736735,-30.599921000000002
252.2,44,-30.633021999999997,0.04035504,-30.592667,11,-30.650701,0.040250942000000005,-30.610451
275.975,45,-30.650088,0.048266577000000005,-30.601821,11,-30.668827,0.047560553,-30.621267
299.75,46,-30.669092,0.058362565,-30.61073,11,-30.688893,0.056918715,-30.631975
323.525,47,-30.689947999999998,0.070896613,-30.619052000000003,11,-30.710839,0.068621232,-30.642218
347.3,48,-30.712547999999998,0.086114796,-30.626434000000003,11,-30.734249,0.082776518,-30.651472
371.075,49,-30.736767999999998,0.10425308,-30.632515,11,-30.759109999999996,0.099698961,-30.659411
394.85,50,-30.762465999999996,0.12553359,-30.636932,11,-30.785421000000003,0.1197437,-30.665677000000002
418.625,51,-30.789475,0.15014806,-30.639327,11,-30.812927000000002,0.14308587,-30.669840999999998
442.4,52,-30.817628000000003,0.17826293,-30.639365,11,-30.841284,0.16977213,-30.671512
466.175,53,-30.846753999999997,0.21001081,-30.636743,11,-30.870459000000004,0.20009252,-30.670365999999998
489.95,54,-30.876681,0.24549652,-30.631184,11,-30.900369,0.23431081,-30.666058000000003
513.725,55,-30.907238,0.28481453,-30.622422999999998,11,-30.930896999999998,0.27264822,-30.658248999999998
537.5,56,-30.938251,0.32806309,-30.610188,11,-30.961538,0.31481939,-30.646719
561.275,57,-30.969542999999998,0.37534726,-30.594196000000004,11,-30.992216,0.36108014,-30.631135999999998
585.05,58,-31.000928000000002,0.42677493,-30.574153000000003,11,-31.022823,0.41167767,-30.611146
608.825,59,-31.032213,0.48245366,-30.549759,11,-31.053223,0.46684974,-30.586373
632.6,60,-31.063198,0.54248882,-30.520709000000004,11,-31.083257,0.52682165,-30.556435999999998
656.375,61,-31.093675,0.60698055,-30.486694,11,-31.11263,0.59154269,-30.521088
680.15,62,-31.123421,0.67601532,-30.447406,11,-31.141082,0.66100712,-30.480075
703.925,63,-31.152208,0.74967582,-30.402532,11,-31.168440999999998,0.73539044,-30.43305
727.7,64,-31.179799,0.82804345,-30.351754999999997,11,-31.194503000000005,0.81487216,-30.37963
751.475,65,-31.205947,0.91118679,-30.294760999999998,11,-31.219065999999998,0.89960188,-30.319464
775.25,66,-31.230403999999997,0.99915132,-30.231252,11,-31.241928,0.98969698,-30.252231
799.025,67,-31.252925,1.0919286,-30.160997,11,-31.26288,1.0852349,-30.177646000000003
822.8,68,-31.27331,1.1893995000000002,-30.083910999999997,11,-31.281726000000003,1.1859657,-30.09576
846.575,69,-31.291446,1.2912597,-30.000187,11,-31.298371999999997,1.2915637,-30.006808000000003
870.35,70,-31.307327,1.397029,-29.910297999999997,11,-31.312818,1.4016396999999998,-29.911178000000003
894.125,71,-31.320999,1.5061924,-29.814807000000002,11,-31.325133,1.5157370000000001,-29.809396000000003
917.9,72,-31.332471999999996,1.6183675,-29.714105,11,-31.33535,1.6335186000000002,-29.701832
941.675,73,-31.341684000000004,1.7333425,-29.608340999999996,11,-31.343445000000003,1.7547970000000002,-29.588648
965.45,74,-31.348506,1.8510208,-29.497484999999998,11,-31.349365000000002,1.8794741000000001,-29.469890000000003
989.225,75,-31.352765,1.9713611,-29.381403999999996,11,-31.352998,2.0075345,-29.345464
1013.0,76,-31.354237,2.0943471999999996,-29.259890000000002,11,-31.35424,2.1389638,-29.215276
